QCOM,12-Nov-2015,52.75,53.189999,52.52,52.580002,10731700
QCOM,11-Nov-2015,52.599998,53.240002,52.369999,52.849998,11026300
QCOM,10-Nov-2015,52.529999,52.990002,51.950001,52.27,12765100
QCOM,09-Nov-2015,52.880001,53.349998,52.619999,52.939999,15084500
QCOM,06-Nov-2015,51.630001,53.700001,51.630001,53.419998,31197200
QCOM,05-Nov-2015,56.73,56.810001,49.919998,51.07,65749600
QCOM,04-Nov-2015,60.889999,61.009998,60.07,60.259998,10461900
QCOM,03-Nov-2015,60.400002,61.18,60.259998,60.869999,7534600
QCOM,02-Nov-2015,59.700001,60.759998,59.509998,60.639999,8495000
ALU,25-Nov-2015,3.92,3.97,3.91,3.95,4140800
ALU,24-Nov-2015,3.93,3.96,3.9,3.94,5579200
ALU,23-Nov-2015,3.96,4.01,3.96,3.98,3494000
ALU,20-Nov-2015,3.99,4.02,3.99,4.01,6429200
ALU,19-Nov-2015,3.94,3.99,3.93,3.95,3391900
ALU,18-Nov-2015,3.95,3.99,3.92,3.97,2164200
ALU,17-Nov-2015,3.91,3.97,3.91,3.93,6175500
ALU,16-Nov-2015,3.87,3.98,3.87,3.97,8154300
ALU,13-Nov-2015,3.89,3.9,3.84,3.86,2602700
ALU,12-Nov-2015,3.98,4,3.94,3.94,2346800
ALU,11-Nov-2015,3.97,4,3.96,3.96,2668400
ALU,10-Nov-2015,3.9,3.95,3.88,3.94,3513300
ALU,09-Nov-2015,4.03,4.04,4.01,4.02,1499600
ALU,06-Nov-2015,4.04,4.07,4.01,4.07,4217000
ALU,05-Nov-2015,4.1,4.11,4.05,4.06,5483900
ALU,04-Nov-2015,4.12,4.13,4.07,4.11,3630000
ALU,03-Nov-2015,4.04,4.1,4.04,4.09,8044600
ALU,02-Nov-2015,4.04,4.06,4.01,4.04,3697700
IBM,25-Nov-2015,138.369995,138.429993,137.380005,138,3207800
IBM,24-Nov-2015,137.649994,139.339996,137.309998,138.600006,3358400
IBM,23-Nov-2015,138.529999,138.869995,137.119995,138.460007,5135500
IBM,20-Nov-2015,137.369995,138.919998,137.25,138.5,5151400
IBM,19-Nov-2015,136.210007,137.740005,136.009995,136.740005,3543500
IBM,18-Nov-2015,134.789993,135.910004,134.259995,135.820007,4129500
IBM,17-Nov-2015,134.220001,134.820007,133.309998,133.820007,2801000
IBM,16-Nov-2015,131.789993,134.089996,131.789993,133.710007,4163600
IBM,13-Nov-2015,132.949997,133,131.649994,131.75,4551600
IBM,12-Nov-2015,134.699997,134.699997,133.009995,133.039993,4549100
IBM,11-Nov-2015,136.089996,136.199997,134.5,135.020004,3164800
IBM,10-Nov-2015,135.360001,135.740005,134.119995,135.470001,4520800
IBM,09-Nov-2015,137.919998,138.080002,134.880005,135.309998,8075600
IBM,06-Nov-2015,138.600006,139.550003,137.869995,138.25,4744900
IBM,05-Nov-2015,141.610001,142.380005,139.630005,138.589999,5096900
IBM,04-Nov-2015,142.550003,142.649994,141.300003,140.313834,3516900
IBM,03-Nov-2015,140.020004,142.800003,139.899994,140.561511,4349400
IBM,02-Nov-2015,140.5,140.520004,139.570007,139.065534,3822200
ARMH,25-Nov-2015,49.73,50.029999,49.529999,49.82,745100
ARMH,24-Nov-2015,48.619999,49.610001,48.619999,49.459999,1181700
ARMH,23-Nov-2015,49.099998,49.529999,48.630001,48.849998,1268500
ARMH,20-Nov-2015,49.450001,49.860001,49.360001,49.59,1128600
ARMH,19-Nov-2015,49.57,49.91,49.34,49.619999,1609900
ARMH,18-Nov-2015,48.220001,49.009998,48.130001,48.98,933700
ARMH,17-Nov-2015,48.130001,48.299999,47.830002,47.860001,1011900
ARMH,16-Nov-2015,47.279999,47.709999,47.23,47.66,1263900
ARMH,13-Nov-2015,47.310001,47.43,46.880001,46.950001,1100300
ARMH,12-Nov-2015,47.73,48.049999,47.580002,47.580002,900400
ARMH,11-Nov-2015,47.849998,48.330002,47.68,47.98,656200
ARMH,10-Nov-2015,46.849998,47.830002,46.630001,47.580002,1611600
ARMH,09-Nov-2015,48.23,48.470001,47.720001,48.419998,1163400
ARMH,06-Nov-2015,47.57,48.259998,47.459999,48.25,1026100
ARMH,05-Nov-2015,48.560001,48.799999,47.639999,47.869999,1045900
ARMH,04-Nov-2015,48.220001,48.68,48.09,48.369999,891500
ARMH,03-Nov-2015,47.529999,48.34,47.43,48.119999,1120000
ARMH,02-Nov-2015,47.470001,48.110001,47.439999,47.900002,780500
ARM,26-Nov-2015,27000,27000,27000,26000.0006,0
ARM,25-Nov-2015,27000,27000,27000,26000.0006,0
ARM,24-Nov-2015,27000,27000,27000,26000.0006,0
ARM,23-Nov-2015,27000,27000,27000,26000.0006,0
ARM,20-Nov-2015,27000,27000,27000,26000.0006,0
ARM,19-Nov-2015,27000,27000,27000,26000.0006,0
ARM,18-Nov-2015,27000,27000,27000,26000.0006,1000
ARM,17-Nov-2015,27500,27500,27500,26481.48209,100
ARM,16-Nov-2015,27100,27100,27000,26000.0006,700
ARM,13-Nov-2015,27100,27100,27100,26096.29689,100
ARM,12-Nov-2015,26000,26000,26000,25037.03761,0
ARM,11-Nov-2015,26000,26000,26000,25037.03761,0
ARM,10-Nov-2015,26000,26000,26000,25037.03761,0
ARM,09-Nov-2015,26000,26000,26000,25037.03761,0
ARM,06-Nov-2015,26000,26000,26000,25037.03761,100
ARM,05-Nov-2015,28800,28800,28800,27733.33397,0
ARM,04-Nov-2015,28800,28800,28800,27733.33397,0
ARM,03-Nov-2015,28800,28800,28800,27733.33397,0
ARM,02-Nov-2015,28800,28800,28800,27733.33397,200
NVDA,25-Nov-2015,31.110001,31.48,31.02,31.129999,3457500
NVDA,24-Nov-2015,30.92,31.440001,30.780001,31.17,4885700
NVDA,23-Nov-2015,31.65,31.65,30.809999,30.92,6063800
NVDA,20-Nov-2015,31.35,31.57,31.16,31.389999,5993600
NVDA,19-Nov-2015,31.139999,31.43,30.889999,31.120001,6351800
NVDA,18-Nov-2015,30.41,31.07,30.08,31.030001,8755400
NVDA,17-Nov-2015,30.48,30.66,30.27,30.285,6426200
NVDA,16-Nov-2015,30.190001,30.42,29.950001,30.285,8607000
NVDA,13-Nov-2015,30.43,30.559999,29.65,29.68727,7323500
NVDA,12-Nov-2015,30.440001,30.719999,30.27,30.285,7277000
NVDA,11-Nov-2015,30.83,31.049999,30.4,30.394585,15497400
NVDA,10-Nov-2015,31,31.17,30.15,30.693449,13806500
NVDA,09-Nov-2015,31.24,31.5,30.969999,31.29118,12314200
NVDA,06-Nov-2015,30.450001,31.940001,29.82,31.43065,29306800
NVDA,05-Nov-2015,28.17,28.25,27.629999,27.605176,11970000
NVDA,04-Nov-2015,28.42,28.629999,27.9,27.923967,11056600
NVDA,03-Nov-2015,28.530001,28.690001,28.18,28.392188,9419200
NVDA,02-Nov-2015,28.459999,28.73,28.290001,28.591432,4752200
EA,25-Nov-2015,67.300003,69.800003,66.699997,69.510002,3593500
EA,24-Nov-2015,68.43,68.690002,66.910004,67.059998,5144400
EA,23-Nov-2015,72.639999,73.860001,67.599998,68.980003,11895100
EA,20-Nov-2015,71.440002,72.779999,70.139999,72.419998,4274000
EA,19-Nov-2015,68.949997,71.269997,68.239998,71.080002,4413900
EA,18-Nov-2015,68.160004,68.599998,66.839996,68.419998,3245300
EA,17-Nov-2015,65.080002,69.059998,64.910004,68.099998,5873000
EA,16-Nov-2015,69.980003,70.160004,66.68,67.989998,6299100
EA,13-Nov-2015,71.309998,72.040001,69.839996,69.889999,3540500
EA,12-Nov-2015,71.360001,72.699997,70.540001,71.660004,3051000
EA,11-Nov-2015,70.790001,71.699997,69.870003,71.300003,2307200
EA,10-Nov-2015,70.599998,70.940002,69.849998,70.830002,2145200
EA,09-Nov-2015,72.370003,72.379997,70.160004,70.940002,3034900
EA,06-Nov-2015,73.830002,74.190002,72.239998,72.379997,3186700
EA,05-Nov-2015,74.75,74.93,73.120003,74.059998,2057100
EA,04-Nov-2015,71.93,74.32,71.730003,74.290001,3565900
EA,03-Nov-2015,71.82,72.739998,70.339996,71.900002,4231400
EA,02-Nov-2015,72.599998,74.889999,71.879997,72,4699300
BRCM,25-Nov-2015,54,54.23,53.860001,54.09,2379700
BRCM,24-Nov-2015,53.040001,54.279999,53.029999,53.970001,7125800
BRCM,23-Nov-2015,53.290001,53.630001,53.200001,53.19202,2646900
BRCM,20-Nov-2015,52.91,53.529999,52.73,53.3915,4454600
BRCM,19-Nov-2015,53.029999,53.200001,52.380001,52.663389,5224900
BRCM,18-Nov-2015,52.529999,53.349998,52.400002,53.132174,3433900
BRCM,17-Nov-2015,52.16,52.689999,52.139999,52.184631,2705800
BRCM,16-Nov-2015,51.130001,52.34,51.130001,52.114813,3655400
BRCM,13-Nov-2015,51.709999,51.919998,50.689999,51.247065,4945100
BRCM,12-Nov-2015,51.98,52.130001,51.619999,51.50639,4180000
BRCM,11-Nov-2015,51.84,52.439999,51.790001,51.775692,5792800
BRCM,10-Nov-2015,52.380001,52.580002,51.400002,51.316883,20863500
BRCM,09-Nov-2015,53.279999,53.68,52.810001,53.052379,5783500
BRCM,06-Nov-2015,52.41,53.860001,52.41,53.650829,7410000
BRCM,05-Nov-2015,53,53.099998,52.049999,52.054966,6336300
BRCM,04-Nov-2015,52.32,53.110001,52.060001,52.753156,6051900
BRCM,03-Nov-2015,51.68,52.549999,51.560001,52.10484,5219200
BRCM,02-Nov-2015,51.360001,52.200001,51.09,51.825562,3741700
PTI,26-Nov-2015,24500,25200,24500,24600,159800
PTI,25-Nov-2015,24300,24700,24000,24700,130300
PTI,24-Nov-2015,24500,24600,24000,24500,111900
PTI,23-Nov-2015,24000,24500,23900,24500,52400
PTI,20-Nov-2015,24700,25000,24000,24000,76100
PTI,19-Nov-2015,24200,25000,24200,24700,220400
PTI,18-Nov-2015,24000,24200,23900,24200,37700
PTI,17-Nov-2015,23900,24500,23400,24200,79400
PTI,16-Nov-2015,24000,24600,23600,23600,81900
PTI,13-Nov-2015,24600,24600,23000,24000,222400
PTI,12-Nov-2015,24500,24900,23800,24600,160000
PTI,11-Nov-2015,24800,24800,24300,24300,46500
PTI,10-Nov-2015,25100,25100,24600,24900,89700
PTI,09-Nov-2015,25400,25400,24000,25200,68000
PTI,06-Nov-2015,26400,26700,25000,25500,141900
PTI,05-Nov-2015,25800,26500,25100,26500,221500
PTI,04-Nov-2015,26000,26100,25500,25500,78400
PTI,03-Nov-2015,26000,26500,25400,25800,186500
PTI,02-Nov-2015,27000,27400,26000,26200,165600
ATML,25-Nov-2015,8.32,8.53,8.32,8.47,7701300
ATML,24-Nov-2015,8.4,8.44,8.3,8.32,12566400
ATML,23-Nov-2015,8.48,8.5,8.41,8.44,8177700
ATML,20-Nov-2015,8.41,8.53,8.4,8.48,7223600
ATML,19-Nov-2015,8.65,8.67,8.39,8.4,23903000
ATML,18-Nov-2015,8.23,8.37,8.19,8.36,8104400
ATML,17-Nov-2015,8.21,8.26,8.13,8.22,4961400
ATML,16-Nov-2015,8.13,8.24,7.99,8.21,6863300
ATML,13-Nov-2015,8.15,8.31,8.02,8.2,15066000
ATML,12-Nov-2015,7.8,8.23,7.8,8.18,24588100
ATML,11-Nov-2015,7.57,7.88,7.57,7.85,13440500
ATML,10-Nov-2015,7.44,7.61,7.29,7.52,16562400
ATML,09-Nov-2015,7.89,7.9,7.65,7.66,13302200
ATML,06-Nov-2015,7.83,8.01,7.82,7.89,10504100
ATML,05-Nov-2015,7.86,7.95,7.75,7.78,11833100
ATML,04-Nov-2015,7.77,7.92,7.77,7.84,8583000
ATML,03-Nov-2015,7.75,7.84,7.75,7.77,8471200
ATML,02-Nov-2015,7.7,7.82,7.65,7.74,4908100
RAX,25-Nov-2015,25.83,28.16,25.83,27.629999,3844600
RAX,24-Nov-2015,25.440001,25.940001,25.110001,25.780001,2622900
RAX,23-Nov-2015,26,26.43,25.41,25.66,2949700
RAX,20-Nov-2015,25.799999,26.4,25.639999,26.16,2979200
RAX,19-Nov-2015,27.34,27.370001,25.120001,25.67,3595800
RAX,18-Nov-2015,26.299999,27.379999,26.24,27.34,2048600
RAX,17-Nov-2015,27.23,27.290001,26.07,26.17,2950900
RAX,16-Nov-2015,27.059999,27.91,26.91,27.18,2245800
RAX,13-Nov-2015,28.83,28.9,26.84,26.93,3627200
RAX,12-Nov-2015,28.92,29.6,28.65,28.98,1824000
RAX,11-Nov-2015,30.299999,30.4,29.01,29.049999,2626300
RAX,10-Nov-2015,29.549999,32.139999,28.75,30.33,11384600
RAX,09-Nov-2015,28.209999,28.24,26.969999,27.09,3671300
RAX,06-Nov-2015,27.42,28.389999,27.309999,28.280001,3044100
RAX,05-Nov-2015,27.620001,27.91,27.030001,27.309999,1290900
RAX,04-Nov-2015,27.24,27.93,27.059999,27.76,1298300
RAX,03-Nov-2015,27.549999,27.83,27.15,27.24,2740200
RAX,02-Nov-2015,26.530001,28.290001,26.530001,27.66,3954600
GLD,25-Nov-2015,102.470001,102.690002,102.209999,102.459999,2929300
GLD,24-Nov-2015,103.120003,103.25,102.690002,102.940002,3476300
GLD,23-Nov-2015,102.480003,102.75,102.160004,102.260002,4040500
GLD,20-Nov-2015,103.580002,103.660004,102.970001,103.089996,5762200
GLD,19-Nov-2015,103.07,104.089996,103.07,103.559998,4852600
GLD,18-Nov-2015,102.389999,102.949997,102.040001,102.43,5038400
GLD,17-Nov-2015,103.379997,103.400002,101.980003,102.339996,8590600
GLD,16-Nov-2015,103.980003,104.029999,103.519997,103.709999,2939500
GLD,13-Nov-2015,103.540001,103.739998,103.449997,103.559998,3171800
GLD,12-Nov-2015,103.089996,104.32,103.040001,103.849998,6291900
GLD,11-Nov-2015,104.089996,104.230003,103.779999,103.830002,3311000
GLD,10-Nov-2015,104.089996,104.650002,103.870003,104.18,3814500
GLD,09-Nov-2015,104.290001,104.580002,104.190002,104.400002,3890500
GLD,06-Nov-2015,104.169998,104.419998,104.019997,104.099998,8698100
GLD,05-Nov-2015,106.010002,106.099998,105.580002,105.639999,4722500
GLD,04-Nov-2015,107.019997,107.089996,105.919998,105.970001,7366400
GLD,03-Nov-2015,107.790001,107.809998,106.68,106.980003,7083700
GLD,02-Nov-2015,108.639999,108.839996,108.459999,108.589996,5831200
TSLA,25-Nov-2015,221.339996,230.830002,220.380005,229.639999,3985200
TSLA,24-Nov-2015,215.369995,221,215,218.25,2452300
TSLA,23-Nov-2015,217.350006,219.179993,214.679993,217.75,2525000
TSLA,20-Nov-2015,223.490005,225,213.580002,220.009995,4388900
TSLA,19-Nov-2015,220.539993,226.190002,220.300003,221.800003,2499400
TSLA,18-Nov-2015,214.5,221.380005,212.520004,221.070007,2805200
TSLA,17-Nov-2015,215.199997,216,211.399994,214,2143300
TSLA,16-Nov-2015,206.089996,214.979996,205.800003,214.309998,2917100
TSLA,13-Nov-2015,212.949997,212.990005,206.520004,207.190002,3412100
TSLA,12-Nov-2015,217.850006,219,212.660004,212.940002,2910000
TSLA,11-Nov-2015,217.770004,219.479996,213.630005,219.080002,3335000
TSLA,10-Nov-2015,223.479996,223.699997,216.080002,216.5,4568400
TSLA,09-Nov-2015,232.990005,232.990005,224.309998,225.330002,3843800
TSLA,06-Nov-2015,230.699997,233.360001,229.5,232.360001,2443500
TSLA,05-Nov-2015,230.580002,234.580002,229.190002,231.770004,4493300
TSLA,04-Nov-2015,227,232.740005,225.199997,231.630005,12706700
TSLA,03-Nov-2015,213.850006,214.440002,207.75,208.350006,7141100
TSLA,02-Nov-2015,208.919998,215.800003,207.220001,213.789993,3919300
HPQ,25-Nov-2015,13.17,13.27,12.26,12.64,71861100
HPQ,24-Nov-2015,14.07,14.82,14.02,14.64,27985800
HPQ,23-Nov-2015,14.31,14.33,13.99,14.23,14511700
HPQ,20-Nov-2015,13.84,14.09,13.81,14.06,20107200
HPQ,19-Nov-2015,13.67,13.84,13.62,13.79,15349400
HPQ,18-Nov-2015,13.43,13.69,13.38,13.64,12820200
HPQ,17-Nov-2015,13.41,13.65,13.26,13.28,14737200
HPQ,16-Nov-2015,13.15,13.43,13.11,13.35,12704600
HPQ,13-Nov-2015,13.36,13.45,13.03,13.11,16295300
HPQ,12-Nov-2015,13.79,13.8,13.29,13.31,20418500
HPQ,11-Nov-2015,14.13,14.21,13.9,13.92,9752900
HPQ,10-Nov-2015,13.87,14.14,13.83,14.12,15731800
HPQ,09-Nov-2015,14.25,14.35,13.84,13.87,19614500
HPQ,06-Nov-2015,13.96,14.06,13.83,14.01,21704400
HPQ,05-Nov-2015,14.21,14.25,13.96,14.05,16650200
HPQ,04-Nov-2015,14.25,14.43,13.91,14.14,34005400
HPQ,03-Nov-2015,13.73,14.5,13.55,14.29,38326100
HPQ,02-Nov-2015,12.47,14,12.41,13.83,51620800
RHT,25-Nov-2015,82.150002,82.949997,82.129997,82.519997,711900
RHT,24-Nov-2015,82.050003,82.730003,81.379997,82.050003,1490900
RHT,23-Nov-2015,82.190002,82.910004,82.010002,82.75,864600
RHT,20-Nov-2015,81.93,82.370003,81.120003,82.209999,1220300
RHT,19-Nov-2015,80.900002,81.919998,80.550003,81.32,1042700
RHT,18-Nov-2015,80.5,80.720001,79.419998,80.529999,1234100
RHT,17-Nov-2015,79.410004,80.769997,79.25,80.279999,1605800
RHT,16-Nov-2015,78.040001,79.43,77.470001,79.089996,2651200
RHT,13-Nov-2015,79.650002,79.989998,77.449997,77.830002,1380400
RHT,12-Nov-2015,80.639999,81.400002,79.790001,79.809998,1157300
RHT,11-Nov-2015,81.540001,81.839996,80.559998,81.459999,933400
RHT,10-Nov-2015,80,80.940002,79.68,80.800003,621500
RHT,09-Nov-2015,81.010002,81.239998,79.709999,80.290001,1085200
RHT,06-Nov-2015,81.400002,81.690002,80.510002,81.019997,1604900
RHT,05-Nov-2015,82.690002,83,81.360001,81.57,1886500
RHT,04-Nov-2015,81,82.589996,80.989998,82.550003,2069100
RHT,03-Nov-2015,80.809998,81.419998,79.809998,80.849998,1556800
RHT,02-Nov-2015,79.120003,80.459999,78.699997,80.139999,850200
YHOO,25-Nov-2015,32.77,33.52,32.75,33.16,13257200
YHOO,24-Nov-2015,33.09,33.189999,32.610001,32.959999,13156400
YHOO,23-Nov-2015,33,33.869999,32.869999,33.360001,11899700
YHOO,20-Nov-2015,32.860001,33.299999,32.689999,33.110001,12482600
YHOO,19-Nov-2015,33.209999,33.5,32.580002,32.630001,13977800
YHOO,18-Nov-2015,32.889999,33.02,32.32,32.98,10759400
YHOO,17-Nov-2015,33.009998,33.119999,32.619999,32.860001,10231700
YHOO,16-Nov-2015,32.23,32.990002,32.119999,32.950001,10977700
YHOO,13-Nov-2015,32.779999,33.040001,32.169998,32.189999,10874400
YHOO,12-Nov-2015,33.200001,33.849998,33.130001,33.23,14246200
YHOO,11-Nov-2015,34.209999,34.23,33.029999,33.380001,11804100
YHOO,10-Nov-2015,33.450001,34.130001,33.259998,33.990002,11506100
YHOO,09-Nov-2015,34.07,34.080002,33.080002,33.68,13630300
YHOO,06-Nov-2015,34.939999,35.200001,33.459999,34.200001,16593700
YHOO,05-Nov-2015,35.02,35.299999,34.16,35.119999,15677500
YHOO,04-Nov-2015,34.889999,35.240002,34.75,35.07,17495900
YHOO,03-Nov-2015,35.150002,35.34,34.650002,34.720001,12388500
YHOO,02-Nov-2015,35.459999,35.48,35.07,35.27,15160300
PTGCY,25-Nov-2015,0.328,0.335,0.328,0.328,26400
PTGCY,24-Nov-2015,0.33,0.335,0.33,0.33,87600
PTGCY,23-Nov-2015,0.339,0.35,0.334,0.336,17600
PTGCY,20-Nov-2015,0.348,0.35,0.338,0.35,49900
PTGCY,19-Nov-2015,0.352,0.356,0.347,0.348,26900
PTGCY,18-Nov-2015,0.36,0.36,0.354,0.36,46000
PTGCY,17-Nov-2015,0.358,0.36,0.351,0.355,62400
PTGCY,16-Nov-2015,0.352,0.356,0.351,0.356,123000
PTGCY,13-Nov-2015,0.346,0.353,0.346,0.351,62400
PTGCY,12-Nov-2015,0.337,0.344,0.337,0.34,143800
PTGCY,11-Nov-2015,0.358,0.362,0.353,0.354,92200
PTGCY,10-Nov-2015,0.342,0.357,0.338,0.345,169200
PTGCY,09-Nov-2015,0.339,0.356,0.337,0.337,106100
PTGCY,06-Nov-2015,0.37,0.388,0.365,0.365,74500
PTGCY,05-Nov-2015,0.387,0.4,0.387,0.39,109700
PTGCY,04-Nov-2015,0.376,0.392,0.37,0.372,148200
PTGCY,03-Nov-2015,0.371,0.395,0.371,0.375,185800
PTGCY,02-Nov-2015,0.376,0.376,0.376,0.376,0
VOO,25-Nov-2015,192.149994,192.309998,191.669998,191.960007,758700
VOO,24-Nov-2015,190.630005,192.380005,190.179993,192.020004,1570400
VOO,23-Nov-2015,191.889999,192.539993,191.199997,191.710007,1308100
VOO,20-Nov-2015,192.009995,192.660004,191.5,191.929993,1300900
VOO,19-Nov-2015,191.300003,191.679993,190.899994,191.220001,2154800
VOO,18-Nov-2015,188.910004,191.509995,188.889999,191.320007,2857800
VOO,17-Nov-2015,188.860001,189.789993,187.830002,188.289993,1879900
VOO,16-Nov-2015,185.5,188.550003,185.360001,188.520004,1687100
VOO,13-Nov-2015,187.350006,187.619995,185.580002,185.669998,3219200
VOO,12-Nov-2015,189.360001,189.809998,187.779999,187.839996,2454500
VOO,11-Nov-2015,191.479996,191.550003,190.389999,190.389999,1110100
VOO,10-Nov-2015,190.259995,191.25,189.910004,191.119995,1257400
VOO,09-Nov-2015,191.889999,192.009995,189.75,190.759995,2126900
VOO,06-Nov-2015,192.259995,192.830002,191.119995,192.559998,2172400
VOO,05-Nov-2015,192.990005,193.440002,191.710007,192.639999,2185100
VOO,04-Nov-2015,193.770004,193.899994,192.279999,192.880005,1786600
VOO,03-Nov-2015,192.539993,194.059998,192.279999,193.429993,2520100
VOO,02-Nov-2015,190.979996,193.089996,190.850006,192.820007,1966700
SCTY,25-Nov-2015,28.01,29.459999,28.01,29.26,1562300
SCTY,24-Nov-2015,28.219999,28.85,27.68,28.57,2711700
SCTY,23-Nov-2015,29,29.35,27.92,28.209999,4463800
SCTY,20-Nov-2015,28.860001,29.68,28.52,29.040001,3890500
SCTY,19-Nov-2015,27.469999,28.85,27.08,28.700001,4527000
SCTY,18-Nov-2015,26.870001,27.790001,26.01,27.75,5970400
SCTY,17-Nov-2015,27.870001,28.09,25.58,26,5329300
SCTY,16-Nov-2015,26.27,27.950001,25.33,27.84,5276000
SCTY,13-Nov-2015,24.690001,26.299999,24.639999,25.85,3782100
SCTY,12-Nov-2015,26.07,26.33,24.91,25.07,3391100
SCTY,11-Nov-2015,26.450001,26.5,24.07,26.15,6139500
SCTY,10-Nov-2015,27.83,27.889999,25.440001,26.459999,5286300
SCTY,09-Nov-2015,29.129999,29.4,27.799999,27.889999,3048800
SCTY,06-Nov-2015,29.48,29.84,28.879999,29.049999,3767600
SCTY,05-Nov-2015,30,30.110001,29.040001,29.719999,2599800
SCTY,04-Nov-2015,30.85,31.85,29.700001,29.799999,4990300
SCTY,03-Nov-2015,29.49,31.889999,29,30.17,8072300
SCTY,02-Nov-2015,29.959999,29.98,28.120001,29.440001,11220000
TWTR,25-Nov-2015,25.620001,26.41,25.59,26.059999,13019600
TWTR,24-Nov-2015,25.17,25.549999,25.02,25.52,10352100
